discussion_answer_id,taiwan_discussions_user_id,course_id,discussion_answer_content,discussion_question_id,discussion_answer_parent_discussion_answer_id,discussion_answer_created_ts,discussion_answer_updated_ts
"xBV-nSLGEeWmISIAC9QOog",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>s刷新也不行，等了好久也没出来啊！怎么办？因此做错</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-07-05 03:34:39.328,2015-07-05 03:34:39.328
"4Gkwy2JvEeWtThIg5CtnjQ",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谢谢</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","tuQT2VzYEeWqGw6RaHDb6w",2015-09-24 03:53:55.055,2015-09-24 03:53:55.055
"wYSjh1zWEeWvvQ62NDrKxQ",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谁知道如何</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","",2015-09-17 00:55:14.412,2015-09-17 01:08:07.221
"ydr1gGJvEeW9SwpOIwYy_Q",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>x</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","tuQT2VzYEeWqGw6RaHDb6w",2015-09-24 03:53:17.213,2015-09-24 03:53:24.848
"tuQT2VzYEeWqGw6RaHDb6w",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>s谁知道如何导入图片啊？</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","",2015-09-17 01:09:15.576,2015-09-17 01:09:15.576
"b4yP9yLGEeWmISIAC9QOog",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>s刷新</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-07-05 03:32:17.502,2015-07-05 03:32:27.891
"04NWm2JvEeWj1gq-TlMDjw",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>x</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","tuQT2VzYEeWqGw6RaHDb6w",2015-09-24 03:53:33.416,2015-09-24 03:53:40.196
"Tdm6BVxYEeWkVgp3YUjFSw",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>ruh如何导入图片</text></co-content>","LyIsUjzUEeW2ASIACxeTpg","SR-tLkHKEeWBGw50Rft1Mw",2015-09-16 09:50:03.766,2015-09-16 09:50:03.766
"wdb1SSYfEeWx4SIACye3Kw",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>m没有啊！我依然测出来不准啊，怎么办</text></co-content>","8EGVKxYsEeWYoCIAC5MBcw","vmNqjRqPEeWHGCIACznL2w",2015-07-09 09:49:14.26,2015-07-09 09:49:14.26
"PRNhyyLFEeWYoCIAC5MBcw",6984ab2209f80a79ab89678418d2bb1928178616,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>w我以前是可以看到的，但今天看等分部分</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-07-05 03:23:43.325,2015-07-05 03:23:43.325
"4zMXrjgwEeWV8SIACyyfnQ",fd235b9092c625358e25e5a0d2e12838a5c962f3,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是縮放呀!</text></co-content>","ne5IFzN0EeWF2iIACyygBg","",2015-08-01 09:37:12.603,2015-08-01 09:37:12.603
"JtAPezNeEeWF2iIACyygBg",fd235b9092c625358e25e5a0d2e12838a5c962f3,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>感謝楊助教的幫忙，我已搞定了，因為我一置在按左鍵，所以調不出來，關鍵在右鍵。謝謝妳。</text></co-content>","GCBM2zK0EeWNVyIAC0uErA","",2015-07-26 06:18:37.578,2015-07-26 06:18:37.578
"cbLOaRf4EeWmISIAC9QOog",fd235b9092c625358e25e5a0d2e12838a5c962f3,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Just Coursera</text></co-content>","iatAdBfWEeWYoCIAC5MBcw","",2015-06-21 09:32:33.154,2015-06-21 09:32:33.154
"HlkFXj6jEeW2ASIACxeTpg",bdeabec8794c1d554eedf11be3fe97d940a83ee4,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>请问一下，我打开cad后就是3d的视图，</text></co-content>","zcsNVTLUEeWNVyIAC0uErA","",2015-08-09 14:30:01.441,2015-08-09 14:30:01.441
"FaTs0D_3EeWrDQoy5cGCEw",aae28b5c7f3127dbe4a7aceba1641442c01ad7e4,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>连接的是c点 那个多的线段</text></co-content>","RYY3lz93EeWm9SIAC5HAew","",2015-08-11 07:03:35.727,2015-08-11 07:03:35.727
"TF94Gj_fEeWnMCIAC9gGzQ",0d12d6522a98d9872f9eb01c8beca1743ec8b301,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>...支点法一直都是转动纸张的.....  转动手腕难度太高了</text></co-content>","w30JASFbEeWYoCIAC5MBcw","",2015-08-11 04:13:19.625,2015-08-11 04:13:19.625
"JmBQ40LdEeWPFgp1wk3USw",0d12d6522a98d9872f9eb01c8beca1743ec8b301,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>..在同学们的帮助下，我的课程已经完成，再次感谢大家</text></co-content>","8N1Azz62EeWm9SIAC5HAew","",2015-08-14 23:35:30.372,2015-08-14 23:35:30.372
"y9EjdPDREeWFuw7QEATDpw",887109e225473b12f2bfb3ab0618c6656bcb3fa1,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>只能这样干等吗？看上去半年都未必能等到评完啊</text></co-content>","ExFCyLLTEeWF2Q53QdZUbw","sssFfbZwEeWOSBLWq6vR9Q",2016-03-23 08:32:36.298,2016-03-23 08:32:36.298
"-YbOB-2rEeWPKQpBKpg03Q",887109e225473b12f2bfb3ab0618c6656bcb3fa1,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>隱藏線細節(4/5) ， 视频和pdf也是反的</text></co-content>","lAuCN0erEeW0UA4hZsSjlQ","",2016-03-19 08:24:18.622,2016-03-19 08:24:18.622
"BnxVQTOlEeWNVyIAC0uErA",9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是这样的吗，我还以为要同学互评完才算。因为他显示的完成度没满。。</text></co-content>","06LJTDLSEeWV8SIACyyfnQ","",2015-07-26 14:45:57.61,2015-07-26 14:45:57.61
"i1rdAzQaEeWV8SIACyyfnQ",9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>=。=！</text></co-content>","un6s1zQGEeWPACIACw4G5w","",2015-07-27 04:47:11.645,2015-07-27 04:47:11.645
"PUGgDDLSEeWV8SIACyyfnQ",9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>但是没人打分哎，完成不了课程。。。。</text></co-content>","FEzVfTHWEeWV8SIACyyfnQ","",2015-07-25 13:37:05.69,2015-07-25 13:37:05.69
"okL4LjQaEeWF2iIACyygBg",9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>没错 画个横线啥的，恩恩！！</text></co-content>","LMuYkjQBEeWF2iIACyygBg","",2015-07-27 04:47:50.076,2015-07-27 04:47:50.076
"AE5JsTQbEeWPACIACw4G5w",9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>加油，貌似最后一周了。后边东西还是蛮多的。我是看其他人都提交作业1个多月了。。感觉挺紧迫的。。</text></co-content>","06LJTDLSEeWV8SIACyyfnQ","",2015-07-27 04:50:27.856,2015-07-27 04:50:27.856
"_1eHDTpXEeWeYyIAC1WQXA",9861c74fdb5c1f3d08a173b0765de94ba09f5f73,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>有帮你打分的。有时间在帮你看下！</text></co-content>","06LJTDLSEeWV8SIACyyfnQ","",2015-08-04 03:22:12.516,2015-08-04 03:22:12.516
"QEnfW9hZEeWOeA4jiPAy1w",f9d62e2e218d82e045676cf806d0b3f32a11a082,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我认为那是近似画法，因为后面说到了，要逐点描的</text></co-content>","-ce3YMXGEeWdGw5KNOdybw","",2016-02-21 05:09:14.694,2016-02-21 05:09:14.694
"OIovl9hYEeW5pwpGVAgthQ",f9d62e2e218d82e045676cf806d0b3f32a11a082,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>可能是为了简单，因为那个弧形有点复杂</text></co-content>","8CrQI9hXEeWOeA4jiPAy1w","",2016-02-21 05:01:52.197,2016-02-21 05:01:52.197
"h7rcbdhYEeWsaAqtPzxiow",f9d62e2e218d82e045676cf806d0b3f32a11a082,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>还有，这时的正视图上，水平的那条中心线太长了，细的圆柱体没有那么长</text></co-content>","8CrQI9hXEeWOeA4jiPAy1w","",2016-02-21 05:04:05.056,2016-02-21 05:04:05.056
"MHrxfdnLEeWd6hLHI8FYwQ",f9d62e2e218d82e045676cf806d0b3f32a11a082,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谢谢！那为什么坐标系总变成“未命名”呢？我不想让它变，总是WCS不是很好嘛，怎样不让它变？</text></co-content>","YkGiJm5sEeWy9BLlActDnw","",2016-02-23 01:17:21.962,2016-02-23 01:17:21.962
"U_5M0VveEeWVrg78i3ja5Q",9077c8cc86062eae4e457c86b2c4283125868bdf,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>please provide English subtitles of this course</text></co-content>","HOVQshOlEeWHGCIACznL2w","z30gyCOoEeWM2iIAC0KUpw",2015-09-15 19:16:55.471,2015-09-15 19:16:55.471
"BTm58xprEeWYoCIAC5MBcw",b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>要严格按照它的要求下载，比如说中途可能不能关闭网页。如果有错可以请求那边官方支援。我已经整过几次了，哈哈哈。如果申请不成功，跟客服联系，实在不行对方直接给你特定指令，可以成功的。不要问我是怎么知道的，我不想回忆那段辛酸往事</text></co-content>","8vgoGRcGEeWHGCIACznL2w","",2015-06-24 12:17:45.616,2015-06-24 12:17:45.616
"p6gXLhpoEeWYoCIAC5MBcw",b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>通常老师们会要求一笔画完，干净爽炼。就连美术也是如此的，不用说工程制图。除非有特殊要求，哈哈</text></co-content>","EwkCNho-EeWHGCIACznL2w","",2015-06-24 12:00:49.64,2015-06-24 12:00:49.64
"L_LLnBpoEeWA7CIAC5WDNQ",b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>绝对坐标，指的是从原点开始算的坐标。是这个不会吗？——输入“@”，就是相对坐标。比如相对于当前点右上方向45°，长100，即输入“@100&lt;45”  试试？</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","AEq-fhSREeWM2iIAC0KUpw",2015-06-24 11:57:28.803,2015-06-24 11:57:28.803
"uGjEJRppEeWYoCIAC5MBcw",b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text/><img assetId=\"gGLgzRppEeWrviIACueUPA\" alt=\"\"/><text>我一般用笨办法，原样描，看到它显示的读书对就对了</text><text>同求好方法，所以抛个砖，有会的同学还请赐教</text></co-content>","moDdDRVjEeWYoCIAC5MBcw","",2015-06-24 12:08:27.243,2015-06-24 12:08:27.243
"jvi25B2iEeWA7CIAC5WDNQ",b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>你要清楚，第一个点并不是原点。而显示界面会显示你话的部分。</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","OeEC6BykEeWHGCIACznL2w",2015-06-28 14:32:52.524,2015-06-28 14:32:52.524
"4GdtDh2iEeWd3iIAC7VAtA",b6185b5a683814163ee84d628cad344807e0a150,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>是不是因为中英文输入的原因？我一直用英文输入小于号，没有出现这个情况</text></co-content>","Y_Cx-xQ8EeWHGCIACznL2w","AEq-fhSREeWM2iIAC0KUpw",2015-06-28 14:35:09.145,2015-06-28 14:35:09.145
"jBnQhhPSEeWYoCIAC5MBcw",bc229ab5c805864da836b32828a132973f8c4834,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>显示已经过期了。</text></co-content>","IL_PRxPOEeWHGCIACznL2w","",2015-06-16 02:51:11.923,2015-06-16 02:51:11.923
"1fBxBTcaEeWNVyIAC0uErA",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>好帖顶一下  </text></co-content>","I-g4rilyEeWmXSIAC00EeA","",2015-07-31 00:26:50.265,2015-07-31 00:26:50.265
"PyeALBv8EeWA7CIAC5WDNQ",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>加油加油</text></co-content>","QRlHwRpbEeWA7CIAC5WDNQ","tx_yYBu2EeWYoCIAC5MBcw",2015-06-26 12:09:50.993,2015-06-26 12:09:50.993
"1aHA7RYVEeWA7CIAC5WDNQ",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>而且我还可以看到你删除后的纪录。 = =</text></co-content>","l3YWphV6EeWM2iIAC0KUpw","",2015-06-18 23:57:53.894,2015-06-18 23:57:53.894
"GXyElhZ6EeWmISIAC9QOog",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Good on you. Keep working to the other videos or courses if you want. :)</text></co-content>","_y9txRZuEeWd3iIAC7VAtA","",2015-06-19 11:55:37.408,2015-06-19 11:55:37.408
"HF4U1hbZEeWd3iIAC7VAtA",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>系统win7正常安装，是不是以前有旧的版本没有清楚干净？ </text></co-content>","sjHftRaREeWd3iIAC7VAtA","",2015-06-19 23:15:44.431,2015-06-19 23:15:44.431
"QLkTKhZ6EeWd3iIAC7VAtA",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>hope this can help (coursera help center):</text><text>https://learner.coursera.help/hc/en-us/categories/200155315-Troubleshooting</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-06-19 11:56:43.236,2015-06-19 11:56:43.236
"aq8y5xfuEeWA7CIAC5WDNQ",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>左上角有个小箭头，点开，显示工具列即可</text></co-content>","Mc9J5hdXEeWA7CIAC5WDNQ","",2015-06-21 08:20:46.419,2015-06-21 08:20:46.419
"90PQnRfuEeWHGCIACznL2w",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Hi Dace,</text><text/><text>You may need to create an account as a student user and use this link http://www.autodesk.com/education/free-software/autocad to download.</text><text>This course is from National Taiwan University. And you can change your language setting from coursera.</text></co-content>","iatAdBfWEeWYoCIAC5MBcw","",2015-06-21 08:24:42.274,2015-06-21 08:24:42.274
"Ym2gyxWKEeWYoCIAC5MBcw",daf160333d7554ebada7ad8286b291b220668504,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>你好，虽然你想学的是电气设计的知识，但仍然会使用到AUTOCAD。 而且2D CAD用到的大部分指令都是比较基础的，所以建议参加这么课程，会对你软件操作这一方面有提高。谢谢</text></co-content>","s5_X4hVnEeWA7CIAC5WDNQ","",2015-06-18 07:19:40.569,2015-06-18 07:19:40.569
"dKaqfxu4EeWmISIAC9QOog",4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我們希望為大家提供更多繪製正多邊形的思路，至於實際作圖時，大家可以選擇自己喜歡的、適合特定場合的方法。(*・ω・)ﾉ</text></co-content>","mYAD3xmlEeWHGCIACznL2w","",2015-06-26 04:04:34.968,2015-06-26 04:04:34.968
"dsvbsxu1EeWHGCIACznL2w",4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>畫完第一條線，先右鍵取消，再點選直線畫第二條線喔。否則會從上一條線末端開始繪製。</text></co-content>","QP2PwhprEeWM2iIAC0KUpw","",2015-06-26 03:43:10.077,2015-06-26 03:43:10.077
"o-PSkSLAEeWA7CIAC5WDNQ",4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>首先要保持手的穩定，開始作圖后不要改變手勢。其次建議使用低重心的繪圖自動鉛筆，會省力很多喔。</text></co-content>","w30JASFbEeWYoCIAC5MBcw","",2015-07-05 02:50:48.335,2015-07-05 02:50:48.335
"fbTq4xu0EeWd3iIAC7VAtA",4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>手繪直角時，如果需要精確繪製，可以用三角板+直尺的組合來畫圖；若只需草繪，可先確定直角頂點，作出一條直角邊并稍向反方向延長，此時再畫第二條直角邊。如果有較大偏差，肉眼可以看出兩個“直角”的差別，這時再修正。</text><text>其他同學也可以說說自己的妙計哦。(｡･ω･)ﾉﾞ</text></co-content>","moDdDRVjEeWYoCIAC5MBcw","",2015-06-26 03:36:12.174,2015-06-26 03:36:12.174
"33EXbBuxEeWd3iIAC7VAtA",4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>本課程中的手繪技法都很實用哦！不僅學習建築或土木的學生，其他工科生也會從中獲益呢！期待你的持續學習。</text></co-content>","7kkQsRuZEeWYoCIAC5MBcw","",2015-06-26 03:17:27.656,2015-06-26 03:17:27.656
"tx_yYBu2EeWYoCIAC5MBcw",4997094470415c0801b7ea09960a1cb95a161413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>恭喜！一個小小的建議：畫直線時試著快速而輕地移動鉛筆，之後再描黑，會畫得更直喔。繼續加油！(ง •∀•)ง</text></co-content>","QRlHwRpbEeWA7CIAC5WDNQ","",2015-06-26 03:52:07.499,2015-06-26 03:52:07.499
"PxcRlZkUEeWuoA7BXrrLbQ",754be615cc45d802e712cb69f615927414de6aef,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>你好！我已经完成学习了，请问可以补办证书吗？</text></co-content>","FLlP4T6bEeW2ASIACxeTpg","aDYuOYEMEeWe6Qot63L7mQ",2015-12-02 16:46:34.154,2015-12-02 16:46:34.154
"fIuWk4UyEeWFYRKN6-z0qQ",754be615cc45d802e712cb69f615927414de6aef,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>您好！请问如果是没有付费完成课程的话结束课程后没有免费的完成声明嘛？可以补办认证证书吗？</text></co-content>","5WKarGTeEeW1ShIhri4C5Q","iAvYwIEHEeWXKRJ71r2fxw",2015-11-07 09:32:38.905,2015-11-07 09:32:38.905
"SGTH-WXSEeW1ShIhri4C5Q",0667c5dedb21c5c51512883adc2e8e0df7cc2532,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>it is ok to played the video,maybe you need used other </text></co-content>","Ju7gdiuCEeWw8CIACnuItg","",2015-09-28 11:15:53.677,2015-09-28 11:15:53.677
"J9rKCZPiEeWy0Q7ABZMsnQ",43567b323733def3e43556b785fb25fa43889703,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>要刷新好久才能看到的。</text></co-content>","WrH8mhV8EeWHGCIACznL2w","",2015-11-26 02:05:24.521,2015-11-26 02:05:24.521
"OuVf30maEeWUBw792DK9fQ",c67b6f06c8d48d3c01c937b301948912950ed533,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>一開始我也無法取得，後來再試一次就可以了：）</text></co-content>","33sjv0MoEeWxOxIbgUSIFQ","",2015-08-23 13:24:06.657,2015-08-23 13:24:06.657
"POhONBo-EeWYoCIAC5MBcw",a8ff600c540be5cb866fc839cac4ef83cb89bfd7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text/><text>逗号 ，</text><text/></co-content>","jnnrPBmeEeWmISIAC9QOog","",2015-06-24 06:57:11.682,2015-06-24 06:57:11.682
"ujeGixvwEeWYoCIAC5MBcw",a8ff600c540be5cb866fc839cac4ef83cb89bfd7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>谢谢。</text><text/></co-content>","EwkCNho-EeWHGCIACznL2w","",2015-06-26 10:47:23.497,2015-06-26 10:47:23.497
"C4v557zqEeWjxw7W9fJX5Q",bf4c73f1c71ecea9ce9a918e347ed4858807b8e7,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>Por favor Subtitulos en español!!</text></co-content>","RiK30H8REeWv4xJApgpHZw","",2016-01-17 07:15:10.676,2016-01-17 07:15:10.676
"29DYO4W1EeWTlApPZ_t2iQ",7aa45f2b961e67822d491f69896d9e8b8234df3c,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>感謝康老師！</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","qFiEX4D-EeWJ9A6FwJWGqQ",2015-11-08 01:13:02.814,2015-11-08 01:13:02.814
"qFiEX4D-EeWJ9A6FwJWGqQ",7aa45f2b961e67822d491f69896d9e8b8234df3c,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>海外土木大二生一名，真的很感謝康老師的付出，課程真的很好，收穫滿滿！</text><text>但是就是有些小提議，不知道康老師怎麼看，</text><text>1) 在每章結尾提供一份該章涵蓋的AutoCad/SketchUp指令匯總/總結，方便要使用的時候查閱。可以就像video裏面的quiz那種提示也好。</text><text>2)在Vertified Certificate頁面提供一下課程大綱，這樣閱讀者可以瞭解課程所涵蓋內容。</text><text/><text>謝謝老師！</text></co-content>","p3OS7oB7EeWZiRK7avAQuw","",2015-11-02 01:11:33.909,2015-11-02 01:11:33.909
"LdvquUJCEeWBHArcQOD9cw",4d56b4f59c7d950f151185dc896a1ae22dcaf413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>嗨，一起互相学习吧。</text></co-content>","5tDVgjnzEeWF2iIACyygBg","",2015-08-14 05:06:10.933,2015-08-14 05:06:10.933
"L3g2JkJCEeW1sBLx200YMw",4d56b4f59c7d950f151185dc896a1ae22dcaf413,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>嗨，一起互相学习吧。</text></co-content>","5tDVgjnzEeWF2iIACyygBg","",2015-08-14 05:06:13.635,2015-08-14 05:06:13.635
"5PW2IhU7EeWA7CIAC5WDNQ",496dc708cfc3cc34aeb838427cbc6046cce48a45,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>In the Course FAQ, it was explained that<strong> \"Currently, we do not have the human resources to provide English subtitle, but we welcome volunteers to translate the contents of the class into English. If we have the resources in the future, we will make English subtitle.\" </strong></text><text>So, that's where we stand right now. Volunteers? Anyone? My English skills are not good enough for me to translate some particular terms used in this course. </text></co-content>","HOVQshOlEeWHGCIACznL2w","",2015-06-17 21:57:49.323,2015-06-17 21:57:49.323
"z1F2QS5NEeWOkCIAC4UG7w",99dd76bd02d512f875019966b3a3d9ca31e0b899,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>我已经pass测试好几天了，好像超过8小时就不能再take了，我只记得是第七题。所以我也无法截屏了。能否直接告诉我，如果要画正七边形，BC弧线（A是弧线的圆心）上是否只需要画出六个等分点？</text></co-content>","-Cqm2SeAEeWSQSIAC5cRKQ","",2015-07-19 19:39:03.025,2015-07-19 19:39:03.025
"JY7CdCeDEeWHPSIAC7MNfg",99dd76bd02d512f875019966b3a3d9ca31e0b899,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>在看影片时也有问道这个问题，当时选6个就对了呀。希望能给解释一下。谢谢。</text></co-content>","-Cqm2SeAEeWSQSIAC5cRKQ","",2015-07-11 04:13:12.898,2015-07-11 04:13:12.898
"Qat2sCnfEeWYVCIACyevdw",faad194930bc4a015cb46cd7461e1ccd100ee7de,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>假如是mac autocad要做相切圓請問要怎麼做呢?</text></co-content>","fnyJwx5hEeWA7CIAC5WDNQ","",2015-07-14 04:17:36.087,2015-07-14 04:17:41.766
"O1VePCMPEeWM2iIAC0KUpw",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>一个新建的cad图形默认图层只有“<strong>0</strong>”图层，”<strong>0</strong>“图层不可删除。</text><text>图层的一些特性可以通过以下两个界面进行尝试了解</text><img assetId=\"yZrneSMMEeWWkhIuFHG-XQ\" alt=\"\"/><text>通过上面界面进行新建、删除、开关、冻结、锁定、解锁图层，对图层进行颜色、线性、透明度、打印与否的设置，<strong>新建图层会继承上一图层的特性</strong>。在低版本中对图形进行打印操作后会默认生成<strong>Defpoints</strong>图层（或许是我现在没弄清它生成的原因），此图层一样不可修改删除，且！此图层永远<strong>不可打印</strong>。进行目标打印时是最佳选择。如下：</text><img assetId=\"tWRGPCMOEeWK4grsdNlfbw\" alt=\"\"/><img assetId=\"5Hj07SMMEeW0oQ5ybW6tfw\" alt=\"\"/><text>通过上面界面可以对图层进行管理、修改。</text><text>各种功能会得到什么样的效果最好是亲手操作一遍感受一下。图层也是个很重要的概念，希望可以通过其它方式进一步了解。</text></co-content>","Z0kzQiIbEeWHGCIACznL2w","",2015-07-05 12:13:23.16,2015-07-05 12:13:23.16
"M6F-iTYLEeWF2iIACyygBg",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text><a href=\"https://www.coursera.org/learn/2d-cad/discussions/-Xnney2-EeWTqyIAC44O4Q\">https://www.coursera.org/learn/2d-cad/discussions/-Xnney2-EeWTqyIAC44O4Q</a></text><text>请参看此条主题下我的回复。</text></co-content>","li24SjUHEeWNVyIAC0uErA","",2015-07-29 16:02:24.343,2015-07-29 16:02:24.343
"EwLplTQ_EeWNVyIAC0uErA",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>这个作图步骤是怎样的？</text></co-content>","FayOZRsoEeWd3iIAC7VAtA","7_soFjQ6EeWNVyIAC0uErA",2015-07-27 09:08:41.121,2015-07-27 09:08:41.121
"-Ozrkh8nEeWM2iIAC0KUpw",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>剛發現，題目問的是設定<strong>中點 </strong>時，會出現哪種情況？那麼答案確實都是對的，審題不嚴謹沒有對號入座導致總是選錯，你覺得怪怪的是這樣的嗎？</text></co-content>","kLowYh4MEeWd3iIAC7VAtA","ZYrVuR5cEeWM2iIAC0KUpw",2015-06-30 13:00:24.513,2015-06-30 13:00:24.513
"Prxe_TQ9EeWj5iIACwIAYw",d235fb54ad258037707b6efbade1e76e954d84a5,"POZJ3uOtEeSoXCIACw4Gzg","<co-content><text>ratio是哪个操作？</text><text>是想表达选择吗？还是缩放？</text></co-content>","ne5IFzN0EeWF2iIACyygBg","",2015-07-27 08:55:35.485,2015-07-27 08:55:35.485
